Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-22,29/05/2015,-0.077035,77620,270894,,,,,4548,1261,1085,2202,16113605,21053
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-23,05/06/2015,0.064567,67728,238671,,,,,3410,899,884,1627,8548514,17759
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-24,12/06/2015,0.045858,71171,249797,,,,,2765,830,681,1254,7775947,16728
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-25,19/06/2015,-0.151344,63902,227109,,,,,2444,597,691,1156,5076439,8062
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-26,26/06/2015,-0.113333,47035,164247,,,,,1975,457,538,980,6989918,16209
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-27,03/07/2015,-0.240602,70682,243773,,,,,2256,566,600,1090,5243674,9977
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-28,10/07/2015,0.363861,80822,287359,,,,,1709,553,370,786,4778302,8331
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-29,17/07/2015,-0.038113,65058,223959,,,,,1624,419,451,754,6622809,10347
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-30,24/07/2015,-0.035849,45654,148230,,,,,1562,376,495,691,4952499,7112
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-31,31/07/2015,-0.142857,40871,126202,,,,,1084,261,324,499,6106034,13261
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-32,07/08/2015,0.038813,33074,101396,,,,,809,235,196,378,2387188,2776
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-33,14/08/2015,0.076923,38953,122886,,,,,944,264,241,439,4562150,6128
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-34,21/08/2015,-0.106122,35416,111684,,,,,887,245,219,423,4203864,4316
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-35,28/08/2015,-0.173516,33044,107391,,,,,1033,254,296,483,3633973,4442
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-36,02/09/2015,0.190608,,,,,,,,,,,,
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-37,11/09/2015,-0.046404,27223,80639,,,,,641,168,167,306,2313235,2584
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-38,18/09/2015,-0.07056,22322,66781,,,,,575,133,162,280,2025298,2408
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-39,25/09/2015,-0.04712,18970,53912,,,,,376,109,100,167,936970,592
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-40,30/09/2015,-0.024725,,,,,,,,,,,,
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-41,09/10/2015,0.042254,9474,26053,,,,,161,55,29,77,956782,2139
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-42,16/10/2015,0.124324,23971,69865,,,,,765,205,192,368,3228641,3108
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-43,23/10/2015,-0.004808,22232,62872,,,,,738,210,192,336,2160085,2642
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-44,30/10/2015,-0.048309,18092,51341,11,15,7,95,615,158,176,281,1438908,1231
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-45,06/11/2015,0.055838,18250,52831,,,,,542,138,155,249,2334422,4551
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-46,13/11/2015,-0.009615,21749,63563,,,,,679,185,162,332,1646260,1336
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-47,20/11/2015,0,17860,49784,,,,,523,173,131,219,1423516,1998
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-48,27/11/2015,-0.082524,16218,44669,,,,,519,138,146,235,1349454,1777
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-49,04/12/2015,0.010582,15747,43800,,,,,604,184,148,272,1348853,2501
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-50,11/12/2015,-0.049738,14102,38534,,,,,788,197,206,385,1419826,1212
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-51,18/12/2015,0.022039,14665,39821,,,,,745,202,142,401,2248811,1897
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-52,25/12/2015,0,15391,42139,,,,,679,189,169,321,1873223,1207
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-53,31/12/2015,-0.026954,,,,,,,,,,,,
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-02,08/01/2016,-0.01662,16978,48065,,,,,818,201,214,403,3218835,2619
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-03,15/01/2016,-0.11831,16025,44658,,,,,548,149,133,266,1885350,1504
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-04,22/01/2016,0.003195,14123,36808,,,,,470,122,128,220,911903,695
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-05,29/01/2016,-0.057325,14273,38068,,,,,558,135,152,271,2018971,1122
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-06,05/02/2016,-0.040541,13956,36353,,,,,330,93,87,150,1310145,384
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-08,19/02/2016,0.035211,13386,34226,,,,,386,104,100,182,1789683,1584
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-09,26/02/2016,-0.030612,13785,36709,,,,,309,95,73,141,1125963,495
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-10,04/03/2016,0.049123,13543,36894,,,,,219,63,50,106,876861,468
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-11,11/03/2016,-0.0301,13159,36129,,,,,281,85,62,134,1209622,707
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-12,18/03/2016,0.037931,11832,31832,,,,,238,69,65,104,879798,435
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-13,25/03/2016,-0.013289,12491,33870,,,,,363,102,98,163,1417197,759
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-14,01/04/2016,0.016835,10713,28940,,,,,307,88,60,159,2437336,1105
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-15,08/04/2016,-0.009934,10233,25129,,,,,242,83,53,106,2492341,1343
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-16,15/04/2016,0.050167,13472,36909,,,,,440,131,101,208,1374865,2597
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-17,22/04/2016,0.003185,13411,35772,,,,,626,195,142,289,2106708,2098
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-18,29/04/2016,-0.034921,12547,31350,,,,,2102,888,146,1068,1437830,1228
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-19,06/05/2016,-0.016447,9919,24915,,,,,1388,499,86,803,1224434,1763
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-20,13/05/2016,-0.060201,10789,26879,,,,,954,205,104,645,604994,512
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-21,20/05/2016,0.02847,11969,30092,,,,,1234,191,199,844,1284713,1378
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-22,27/05/2016,-0.013841,10771,26940,,,,,986,193,207,586,1585572,1412
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-23,03/06/2016,0.045614,13271,32992,,,,,1112,195,153,764,1858837,1626
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-24,08/06/2016,-0.020134,,,,,,,,,,,,
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-25,17/06/2016,-0.020548,10849,26817,,,,,302,77,93,132,891414,1286
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-26,24/06/2016,-0.027972,9728,24031,,,,,313,99,74,140,685774,505
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-27,01/07/2016,0.021583,10597,27258,,,,,451,120,116,215,551351,451
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-28,08/07/2016,0.021127,11930,30424,,,,,438,129,106,203,521573,521
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-29,15/07/2016,0.037931,13199,32787,,,,,408,138,73,197,414673,779
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-30,22/07/2016,-0.026578,10836,27112,,,,,426,141,95,190,513336,602
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-31,29/07/2016,-0.037543,9812,24521,,,,,330,80,108,142,386409,485
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-32,05/08/2016,0.003546,8699,22404,,,,,251,78,64,109,355546,312
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-33,12/08/2016,0.021201,9901,24715,,,,,273,89,58,126,280381,348
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-34,19/08/2016,0.017301,11646,28595,,,,,348,87,108,153,309116,375
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-35,26/08/2016,-0.010204,10321,25308,,,,,328,86,74,168,470816,454
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-36,02/09/2016,-0.010309,10434,24312,,,,,323,104,72,147,349312,374
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-37,09/09/2016,0.003472,9336,22540,,,,,325,94,65,166,335784,273
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-38,14/09/2016,-0.044983,,,,,,,,,,,,
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-39,23/09/2016,0.014493,9250,23456,,,,,253,76,56,121,330996,321
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-40,30/09/2016,-0.007143,8388,20259,,,,,216,62,52,102,235496,194
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-42,14/10/2016,0.007194,8805,22474,,,,,224,61,51,112,222173,274
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-43,21/10/2016,0.007143,8510,21036,,,,,324,103,70,151,336513,503
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-44,28/10/2016,0,9090,23208,,,,,300,89,72,139,341489,355
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-45,04/11/2016,-0.003546,8209,20288,,,,,329,88,89,152,255163,359
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-46,11/11/2016,0.053381,9778,24977,,,,,391,112,73,206,533358,702
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-47,18/11/2016,0,13564,35582,,,,,898,220,221,457,1300701,2008
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-48,25/11/2016,0.013514,13015,32953,,,,,663,182,166,315,1067863,1492
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-49,02/12/2016,0.01,13667,34602,,,,,505,152,93,260,843143,1293
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-50,09/12/2016,-0.019802,11019,28983,,,,,654,175,150,329,861559,1267
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-51,16/12/2016,-0.040404,10569,28430,,,,,546,127,138,281,636374,943
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-52,23/12/2016,-0.014035,8811,23312,,,,,446,119,104,223,610943,905
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-53,30/12/2016,-0.007117,8822,22281,,,,,420,111,99,210,505544,817
600015,华夏银行,货币金融服务,J66,2014-01,03/01/2014,-0.05951,3136,31815,,,,,303,126,69,108,511738,707
600015,华夏银行,货币金融服务,J66,2014-02,10/01/2014,0.012407,6762,66436,,,,,394,156,76,162,605663,1221
600015,华夏银行,货币金融服务,J66,2014-03,17/01/2014,-0.02451,6159,63316,,,,,250,75,71,104,342702,374
600015,华夏银行,货币金融服务,J66,2014-04,24/01/2014,0.020101,5566,63440,,,,,246,111,46,89,554077,823
600015,华夏银行,货币金融服务,J66,2014-05,30/01/2014,0.006158,,,,,,,,,,,,
600015,华夏银行,货币金融服务,J66,2014-06,07/02/2014,-0.008568,2404,34282,,,,,110,50,32,28,218497,244
600015,华夏银行,货币金融服务,J66,2014-07,14/02/2014,0.039506,7254,72069,,,,,332,132,77,123,433775,646
600015,华夏银行,货币金融服务,J66,2014-08,21/02/2014,-0.032067,6830,70348,,,,,326,131,60,135,459168,729
600015,华夏银行,货币金融服务,J66,2014-09,28/02/2014,0.002454,6340,70217,,,,,361,117,90,154,516761,640
600015,华夏银行,货币金融服务,J66,2014-10,07/03/2014,-0.01224,6620,69235,18,30,3,110,322,129,79,114,503808,545
600015,华夏银行,货币金融服务,J66,2014-11,14/03/2014,-0.003717,6630,66307,,,,,247,64,68,115,304122,434
600015,华夏银行,货币金融服务,J66,2014-12,21/03/2014,0.033582,5261,64283,,,,,195,82,39,74,337766,360
600015,华夏银行,货币金融服务,J66,2014-13,28/03/2014,-0.00361,5963,70296,,,,,237,96,45,96,356518,412
600015,华夏银行,货币金融服务,J66,2014-14,04/04/2014,0.030193,5701,63444,,,,,215,77,62,76,337802,487
600015,华夏银行,货币金融服务,J66,2014-15,11/04/2014,0.041032,6044,57913,,,,,178,62,46,70,284170,504
600015,华夏银行,货币金融服务,J66,2014-16,18/04/2014,-0.048423,6232,63905,210,198,79,817,311,107,75,129,667771,1061
600015,华夏银行,货币金融服务,J66,2014-17,25/04/2014,0.002367,6080,63733,40,56,14,159,208,77,47,84,395877,993
600015,华夏银行,货币金融服务,J66,2014-18,30/04/2014,0.002361,,,,,,,,,,,,
600015,华夏银行,货币金融服务,J66,2014-19,09/05/2014,-0.024735,5196,68287,,,,,136,45,36,55,192293,278
600015,华夏银行,货币金融服务,J66,2014-20,16/05/2014,0.024155,5171,62530,24,158,3,193,149,55,39,55,254649,356
600015,华夏银行,货币金融服务,J66,2014-21,23/05/2014,-0.008255,4690,58137,,,,,139,47,30,62,285804,336
600015,华夏银行,货币金融服务,J66,2014-22,30/05/2014,-0.017836,4067,55453,,,,,144,41,51,52,390929,386
600015,华夏银行,货币金融服务,J66,2014-23,06/06/2014,-0.01937,3580,49752,,,,,168,60,50,58,407440,401
600015,华夏银行,货币金融服务,J66,2014-24,13/06/2014,0.022222,3946,59249,,,,,156,50,48,58,406883,291
600015,华夏银行,货币金融服务,J66,2014-25,20/06/2014,-0.003623,3929,69300,,,,,136,36,44,56,265846,140
600015,华夏银行,货币金融服务,J66,2014-26,27/06/2014,-0.012121,3586,63794,,,,,107,39,29,39,217860,155
600015,华夏银行,货币金融服务,J66,2014-27,04/07/2014,0.009816,3960,70901,,,,,144,59,37,48,283384,255
600015,华夏银行,货币金融服务,J66,2014-28,11/07/2014,-0.013973,4358,63399,,,,,151,48,54,49,245336,296
600015,华夏银行,货币金融服务,J66,2014-29,18/07/2014,0.014323,4251,65641,,,,,132,52,30,50,223244,231
600015,华夏银行,货币金融服务,J66,2014-30,25/07/2014,0.046213,4630,61664,,,,,89,32,17,40,161009,130
600015,华夏银行,货币金融服务,J66,2014-31,01/08/2014,0.076074,6824,66502,,,,,147,78,20,49,329644,308
600015,华夏银行,货币金融服务,J66,2014-32,08/08/2014,-0.014823,5932,65321,331,255,96,1097,199,83,33,83,544177,616
600015,华夏银行,货币金融服务,J66,2014-33,15/08/2014,-0.009259,4633,64587,23,15,10,76,156,68,34,54,285046,274
600015,华夏银行,货币金融服务,J66,2014-34,22/08/2014,-0.004673,4437,63844,,,,,133,39,43,51,201148,140
600015,华夏银行,货币金融服务,J66,2014-35,29/08/2014,-0.010563,4161,63283,,,,,122,47,40,35,204742,191
600015,华夏银行,货币金融服务,J66,2014-36,05/09/2014,0.032028,4680,66046,3,76,5,108,140,40,39,61,252640,254
600015,华夏银行,货币金融服务,J66,2014-37,12/09/2014,-0.022989,3667,60180,,,,,115,32,35,48,267601,255
600015,华夏银行,货币金融服务,J66,2014-38,19/09/2014,-0.005882,4956,65697,,,,,179,63,46,70,304827,263
600015,华夏银行,货币金融服务,J66,2014-39,26/09/2014,0,4783,66234,,,,,221,56,74,91,495566,427
600015,华夏银行,货币金融服务,J66,2014-40,30/09/2014,0.004734,,,,,,,,,,,,
600015,华夏银行,货币金融服务,J66,2014-41,10/10/2014,0.003534,3659,59606,,,,,133,50,30,53,256835,270
600015,华夏银行,货币金融服务,J66,2014-42,17/10/2014,-0.003521,5057,70641,,,,,156,51,39,66,300177,326
600015,华夏银行,货币金融服务,J66,2014-43,24/10/2014,-0.01649,4591,67812,,,,,205,43,65,97,482959,413
600015,华夏银行,货币金融服务,J66,2014-44,31/10/2014,0.051497,5856,72713,80,95,23,428,437,141,117,179,1381850,1330
600015,华夏银行,货币金融服务,J66,2014-45,07/11/2014,-0.02164,7033,74350,,,,,529,184,159,186,986537,1137
600015,华夏银行,货币金融服务,J66,2014-46,14/11/2014,0.039581,6882,70242,,,,,709,253,194,262,1406198,3005
600015,华夏银行,货币金融服务,J66,2014-47,21/11/2014,-0.020157,7145,70896,,,,,752,210,211,331,1208644,1557
600015,华夏银行,货币金融服务,J66,2014-48,28/11/2014,0.163429,9395,82755,,,,,743,247,173,323,1641224,2211
600015,华夏银行,货币金融服务,J66,2014-49,05/12/2014,0.157171,14426,95581,10,121,17,198,615,223,114,278,1236324,1343
600015,华夏银行,货币金融服务,J66,2014-50,12/12/2014,-0.074703,11959,89884,,,,,511,143,129,239,1023260,1071
600015,华夏银行,货币金融服务,J66,2014-51,19/12/2014,0.092661,11471,86399,19,17,3,39,519,144,143,232,912706,805
600015,华夏银行,货币金融服务,J66,2014-52,26/12/2014,0.069689,12790,93980,,,,,754,265,166,323,1918055,1670
600015,华夏银行,货币金融服务,J66,2014-53,31/12/2014,0.056515,,,,,,,,,,,,
600015,华夏银行,货币金融服务,J66,2015-02,09/01/2015,-0.046062,11919,101750,,,,,451,153,95,203,901542,1191
600015,华夏银行,货币金融服务,J66,2015-03,16/01/2015,0.056075,10843,90878,,,,,420,164,82,174,984432,883
600015,华夏银行,货币金融服务,J66,2015-04,23/01/2015,-0.036873,10982,88205,,,,,606,175,157,274,927592,820
600015,华夏银行,货币金融服务,J66,2015-05,30/01/2015,-0.069678,9581,80633,,,,,551,141,178,232,800788,1027
600015,华夏银行,货币金融服务,J66,2015-06,06/02/2015,-0.041975,9007,80146,,,,,470,132,129,209,655417,830
600015,华夏银行,货币金融服务,J66,2015-07,13/02/2015,0.061856,8248,81157,,,,,360,156,59,145,800195,912
600015,华夏银行,货币金融服务,J66,2015-08,17/02/2015,-0.009709,,,,,,,,,,,,
600015,华夏银行,货币金融服务,J66,2015-09,27/02/2015,-0.017974,5987,62933,,,,,279,85,65,129,626602,1055
600015,华夏银行,货币金融服务,J66,2015-10,06/03/2015,-0.05574,9996,88227,,,,,486,134,120,232,550426,1542
600015,华夏银行,货币金融服务,J66,2015-11,13/03/2015,0.090749,10895,82756,,,,,562,204,109,249,344799,887
600015,华夏银行,货币金融服务,J66,2015-12,20/03/2015,0.03231,10749,82585,,,,,435,157,96,182,963298,1629
600015,华夏银行,货币金融服务,J66,2015-13,27/03/2015,-0.001565,9660,77562,,,,,719,224,173,322,1216117,1415
600015,华夏银行,货币金融服务,J66,2015-14,03/04/2015,0.037618,11255,84047,,,,,490,146,108,236,1098439,1335
600015,华夏银行,货币金融服务,J66,2015-15,10/04/2015,0.101964,11107,81205,,,,,405,149,63,193,1039292,1131
600015,华夏银行,货币金融服务,J66,2015-16,17/04/2015,0.156957,17525,124489,124,69,34,369,1181,408,235,538,3543599,3929
600015,华夏银行,货币金融服务,J66,2015-17,24/04/2015,-0.045024,15645,110160,63,54,25,244,860,272,207,381,2222842,2068
600015,华夏银行,货币金融服务,J66,2015-18,30/04/2015,0.004963,,,,,,,,,,,,
600015,华夏银行,货币金融服务,J66,2015-19,08/05/2015,-0.07037,12112,98131,7,11,2,20,756,205,202,349,1682580,2153
600015,华夏银行,货币金融服务,J66,2015-20,15/05/2015,-0.015936,11938,92995,,,,,770,234,210,326,1478709,1805
